idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
119,119,31.0389,121.5577,0.9800003869092844,3.8233128139573855,4.80331320086667
120,120,31.0389,121.5677,5.771644530212898,6.160112675648821,11.931757205861718
121,121,31.0389,121.5777,6.115135595424556,24.292662589115583,30.40779818454014
122,122,31.0389,121.5877,109.51298419242393,115.95806741749418,225.4710516099181
123,123,31.0389,121.5977,66.80158087475645,109.95436693179474,176.7559478065512
124,124,31.0389,121.6077,8.12525359382928,32.472478230605454,40.59773182443473
125,125,31.0389,121.6177,2.1849611757310456,3.0800002324721825,5.264961408203228
126,126,31.0389,121.6277,3.0230637252523183,5.358880973936852,8.38194469918917
127,127,31.0389,121.6377,21.714187549742846,38.35685912512524,60.071046674868086
128,128,31.0489,121.2177,126.12350892669257,206.36486367659057,332.48837260328315
129,129,31.0489,121.2277,86.02939385715209,264.29676516128995,350.326159018442
130,130,31.0489,121.2377,20.234898700402326,47.356774494922924,67.59167319532526
131,131,31.0489,121.2477,16.646221626942367,26.16858719176865,42.814808818711015
132,132,31.0489,121.2577,8.414546588135844,9.995309740246524,18.409856328382368
133,133,31.0489,121.2677,6.153900491656419,11.26608569679345,17.41998618844987
134,134,31.0489,121.2777,23.79548994892951,58.47676365976854,82.27225360869805
135,135,31.0489,121.2877,49.62951016913694,78.22001443122092,127.84952460035785
136,136,31.0489,121.2977,34.93260683580379,100.57383497824434,135.50644181404812
137,137,31.0489,121.3077,22.13484032374654,42.445680198578465,64.580520522325
138,138,31.0489,121.3177,15.788727564642908,25.98482603405192,41.77355359869483
139,139,31.0489,121.3277,2.5794929606286607,17.140356809989143,19.719849770617802
140,140,31.0489,121.3377,3.4528526351078317,10.39539181976417,13.848244454872
141,141,31.0489,121.3477,11.885425316134103,20.399305072424454,32.28473038855856
142,142,31.0489,121.3577,17.703403984188963,31.36133049271303,49.06473447690199
143,143,31.0489,121.3677,101.66142338742667,83.30732781760967,184.96875120503634
144,144,31.0489,121.3777,282.19005589034646,228.82433877270586,511.0143946630523
145,145,31.0489,121.3877,163.21940011275464,196.0966706297904,359.31607074254504
146,146,31.0489,121.3977,223.5360301666268,264.6253666426207,488.1613968092475
147,147,31.0489,121.4077,357.3194589680764,404.8189882423095,762.138447210386
148,148,31.0489,121.4177,96.47504354212121,195.5391717312279,292.0142152733491
149,149,31.0489,121.4277,43.806480569397394,44.024875048896064,87.83135561829346
150,150,31.0489,121.4377,36.55263931707748,30.604823742903722,67.1574630599812
151,151,31.0489,121.4477,82.00245543706912,132.64155943501203,214.64401487208113
152,152,31.0489,121.4577,198.13407474310947,349.7076557003767,547.8417304434861
153,153,31.0489,121.4677,314.5671407093816,485.59123595099106,800.1583766603726
154,154,31.0489,121.4777,5.346780313673209,26.477674736913734,31.82445505058694
155,155,31.0489,121.4877,2.425279463637666,8.697831853573934,11.1231113172116
156,156,31.0489,121.4977,2.526584879668061,9.395068064231776,11.921652943899836
157,157,31.0489,121.5077,11.252905710178586,63.228411171920854,74.48131688209943
158,158,31.0489,121.5177,1.506114078432823,9.727638069615326,11.233752148048149
159,159,31.0489,121.5277,283.0257065093178,502.64446890135355,785.6701754106714
160,160,31.0489,121.5377,149.0933467196996,372.45645158814506,521.5497983078446
161,161,31.0489,121.5477,2.9785983391641926,6.796884801628012,9.775483140792204
162,162,31.0489,121.5577,1.6952699226095036,5.729190761245,7.4244606838545035
163,163,31.0489,121.5677,8.150597261156694,3.238835273288861,11.389432534445554
164,164,31.0489,121.5777,44.472297322208114,76.18131991194836,120.65361723415648
165,165,31.0489,121.5877,100.30233965756322,87.9950671787992,188.29740683636243
166,166,31.0489,121.5977,4.767965570861989,13.056499874645459,17.82446544550745
167,167,31.0489,121.6077,1.7042219835125134,6.956159549680768,8.66038153319328
168,168,31.0489,121.6177,0.140000001657458,2.119548760754856,2.259548762412314
169,169,31.0489,121.6277,0.0,0.0,0.0
170,170,31.0489,121.6377,4.5167075578396725,15.57182306454871,20.088530622388383
171,171,31.0589,121.2177,50.77061548557849,173.974086550338,224.74470203591648
172,172,31.0589,121.2277,440.69162393891895,830.2374928168693,1270.9291167557883
173,173,31.0589,121.2377,156.92744388720686,204.94824872340575,361.87569261061265
